section_id,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IH0045 L|69|0.0,,,,,,,,,100.0,100.0,100.0,95.0,100.0,84.0,100.0,99.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,83.0,100.0
IH0045 L|69|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|6|0.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,92.0,,,,,,,,,,,,,,,,,,
IH0045 L|6|0.5,100.0,100.0,100.0,100.0,65.0,100.0,90.0,95.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,
IH0045 L|6|0.9,90.0,84.0,95.0,90.0,95.0,90.0,43.0,53.0,84.0,90.0,71.0,90.0,38.0,43.0,84.0,65.0,43.0,43.0,48.0,78.0,,,,,,,,,
IH0045 L|70|0.0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0
IH0045 L|70|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|70|1.0,,,,,,,,,,78.0,90.0,99.0,,95.0,78.0,53.0,78.0,71.0,71.0,95.0,,,,,,,,,
IH0045 L|71|0.0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,39.0,52.0,30.0,53.0,33.0,32.0,48.0,48.0
IH0045 L|71|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.0,100.0,45.0,59.0
IH0045 L|72|0.0,,,100.0,,,,,,100.0,100.0,100.0,95.0,99.0,99.0,99.0,71.0,99.0,94.0,100.0,91.0,91.0,87.0,100.0,100.0,100.0,64.0,99.0,78.0,77.0
IH0045 L|72|0.6,99.0,100.0,95.0,100.0,48.0,,100.0,100.0,99.0,95.0,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,95.0,84.0,84.0,,,,,,,,
IH0045 L|73|0.0,100.0,100.0,99.0,84.0,99.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|73|0.5,100.0,100.0,100.0,60.0,99.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|74|0.0,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|74|0.5,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|75|0.0,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|75|0.5,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|76|0.0,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36.0,100.0,100.0,100.0,100.0
IH0045 L|76|0.5,,,,,,,71.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|77|0.0,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,58.0,100.0,90.0,90.0,90.0
IH0045 L|77|0.5,,,,,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|78|0.0,,,,,,,,95.0,100.0,100.0,95.0,99.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|78|0.5,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|79|0.0,,,,,100.0,,,100.0,100.0,90.0,100.0,50.0,100.0,100.0,91.0,91.0,99.0,89.0,99.0,82.0,100.0,66.0,59.0,100.0,100.0,97.0,97.0,100.0,100.0
IH0045 L|79|0.5,,,,,,,,100.0,100.0,100.0,100.0,100.0,59.0,100.0,62.0,100.0,59.0,100.0,100.0,73.0,100.0,100.0,95.0,100.0,100.0,93.0,100.0,100.0,100.0
IH0045 L|7|0.0,53.0,53.0,53.0,48.0,90.0,38.0,59.0,43.0,48.0,71.0,22.0,34.0,48.0,29.0,34.0,19.0,19.0,65.0,,,65.0,100.0,100.0,100.0,97.0,99.0,93.0,100.0,100.0
IH0045 L|7|0.2,42.0,54.0,61.0,74.0,84.0,58.0,71.0,70.0,54.0,35.0,58.0,29.0,46.0,65.0,42.0,50.0,29.0,67.0,17.0,49.0,,,,,,,,,
IH0045 L|7|0.7,12.0,36.0,39.0,42.0,21.0,,17.0,29.0,16.0,14.0,17.0,17.0,19.0,19.0,12.0,12.0,13.0,13.0,18.0,12.0,,,,,,,,,
IH0045 L|80|0.0,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|80|0.5,,,,,,,,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|80|0.9,,,,,,,,99.0,100.0,99.0,34.0,100.0,100.0,100.0,100.0,100.0,79.0,100.0,100.0,100.0,,,,,,,,,
IH0045 L|81|0.0,,,,,,,,95.0,100.0,99.0,16.0,90.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|81|0.5,,,,,,,,,,,,,100.0,,100.0,100.0,100.0,38.0,100.0,100.0,,,,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|82|0.0,,,,,,,,,,,,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,97.0,97.0
IH0045 L|83|0.0,,,,,,,,,,,,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,100.0,100.0
IH0045 L|83|0.5,,,,,,,,,,,,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|84|0.0,,,,,,,41.0,11.0,16.0,100.0,,,100.0,,100.0,100.0,99.0,88.0,99.0,92.0,78.0,93.0,90.0,90.0,84.0,74.0,78.0,84.0,78.0
IH0045 L|84|0.5,,,100.0,72.0,100.0,100.0,100.0,100.0,100.0,35.0,,,100.0,,,100.0,100.0,92.0,100.0,100.0,,,,58.0,97.0,100.0,58.0,58.0,58.0
IH0045 L|85|0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|85|0.5,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|86|0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|86|0.5,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|87|0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0
IH0045 L|87|0.5,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0
IH0045 L|88|0.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0
IH0045 L|89|0.0,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,97.0,97.0
IH0045 L|89|0.5,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|8|0.0,41.0,51.0,56.0,29.0,39.0,39.0,32.0,53.0,20.0,27.0,22.0,51.0,23.0,23.0,16.0,31.0,12.0,13.0,20.0,19.0,29.0,100.0,100.0,100.0,98.0,100.0,93.0,100.0,100.0
IH0045 L|8|0.5,92.0,95.0,85.0,76.0,71.0,55.0,70.0,73.0,54.0,67.0,67.0,58.0,77.0,61.0,70.0,67.0,67.0,72.0,61.0,72.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0
IH0045 L|90|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|90|0.5,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|91|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|91|0.5,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0
IH0045 L|92|0.0,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|92|0.5,,,,,,,,,,,,,,,,,,,100.0,100.0,89.0,90.0,90.0,97.0,91.0,91.0,91.0,91.0,91.0
IH0045 L|93|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|94|0.0,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|95|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|95|0.5,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|96|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|96|0.5,,,,,,,,,,,,,,,,,,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|97|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|98|0.0,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,90.0
IH0045 L|99|0.0,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|9|0.0,95.0,95.0,98.0,73.0,61.0,,78.0,87.0,90.0,90.0,89.0,84.0,84.0,71.0,84.0,84.0,90.0,95.0,90.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 L|9|0.5,100.0,100.0,98.0,80.0,70.0,62.0,84.0,95.0,88.0,80.0,91.0,83.0,84.0,71.0,84.0,90.0,84.0,95.0,84.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 R|100|0.0,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 R|10|0.0,99.0,100.0,83.0,78.0,68.0,65.0,95.0,98.0,89.0,98.0,99.0,90.0,95.0,89.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 R|10|0.5,97.0,97.0,98.0,77.0,96.0,81.0,84.0,23.0,94.0,90.0,90.0,90.0,90.0,75.0,83.0,84.0,80.0,65.0,84.0,74.0,95.0,100.0,100.0,100.0,100.0,100.0,40.0,40.0,25.0
IH0045 R|11|0.0,98.0,100.0,100.0,84.0,78.0,46.0,23.0,67.0,36.0,68.0,62.0,38.0,78.0,16.0,25.0,56.0,25.0,51.0,100.0,24.0,27.0,100.0,100.0,100.0,100.0,100.0,36.0,51.0,42.0
IH0045 R|11|0.5,98.0,100.0,92.0,100.0,62.0,35.0,28.0,46.0,35.0,52.0,33.0,72.0,44.0,42.0,75.0,44.0,77.0,51.0,77.0,24.0,47.0,100.0,100.0,100.0,100.0,100.0,38.0,46.0,37.0
IH0045 R|12|0.0,100.0,100.0,100.0,100.0,64.0,54.0,29.0,40.0,25.0,92.0,64.0,91.0,57.0,69.0,57.0,45.0,38.0,42.0,97.0,16.0,52.0,100.0,100.0,100.0,100.0,100.0,55.0,55.0,49.0
IH0045 R|12|0.5,100.0,100.0,84.0,88.0,86.0,67.0,81.0,84.0,82.0,90.0,91.0,86.0,93.0,90.0,90.0,100.0,84.0,56.0,32.0,55.0,22.0,100.0,100.0,100.0,99.0,96.0,69.0,82.0,83.0
IH0045 R|13|0.0,100.0,100.0,72.0,52.0,78.0,37.0,87.0,78.0,78.0,91.0,41.0,72.0,62.0,78.0,99.0,99.0,99.0,91.0,100.0,89.0,99.0,100.0,100.0,100.0,100.0,100.0,70.0,78.0,53.0
IH0045 R|13|0.5,100.0,100.0,100.0,100.0,93.0,70.0,92.0,85.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63.0,70.0,68.0
IH0045 R|14|0.0,88.0,100.0,99.0,61.0,82.0,77.0,65.0,64.0,51.0,57.0,52.0,41.0,38.0,45.0,50.0,62.0,56.0,48.0,91.0,45.0,41.0,100.0,100.0,100.0,100.0,100.0,81.0,90.0,91.0
IH0045 R|14|0.5,100.0,100.0,100.0,90.0,72.0,80.0,81.0,77.0,64.0,80.0,89.0,54.0,72.0,90.0,75.0,48.0,68.0,78.0,89.0,89.0,88.0,45.0,88.0,77.0,79.0,88.0,27.0,93.0,90.0
IH0045 R|15|0.0,24.0,97.0,63.0,85.0,83.0,74.0,77.0,77.0,81.0,81.0,77.0,76.0,80.0,84.0,76.0,86.0,52.0,43.0,70.0,80.0,68.0,73.0,53.0,100.0,39.0,98.0,75.0,45.0,44.0
IH0045 R|15|0.5,100.0,100.0,100.0,100.0,80.0,65.0,79.0,86.0,71.0,99.0,84.0,92.0,92.0,83.0,88.0,90.0,61.0,83.0,92.0,32.0,60.0,97.0,89.0,92.0,90.0,99.0,91.0,33.0,97.0
IH0045 R|168|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,89.0,89.0,,56.0,45.0,35.0,,,,,,,,,,,,,,,
IH0045 R|168|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,,99.0,91.0,62.0,,,,,,,,,,,,,,,
IH0045 R|169|0.0,92.0,100.0,100.0,73.0,73.0,73.0,45.0,100.0,100.0,100.0,,48.0,26.0,48.0,,,,,,,,,,,,,,,
IH0045 R|169|0.5,100.0,100.0,92.0,73.0,73.0,99.0,92.0,89.0,100.0,91.0,,56.0,35.0,32.0,,,,,,,,,,,,,,,
IH0045 R|16|0.0,100.0,100.0,100.0,100.0,99.0,84.0,100.0,100.0,99.0,99.0,97.0,100.0,99.0,97.0,99.0,97.0,94.0,98.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,100.0,100.0,59.0,97.0
IH0045 R|16|0.5,100.0,100.0,99.0,100.0,99.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 R|170|0.0,100.0,100.0,100.0,92.0,92.0,100.0,92.0,100.0,89.0,82.0,,78.0,78.0,40.0,,,,,,,,,,,,,,,
IH0045 R|170|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,78.0,59.0,45.0,,,,,,,,,,,,,,,
IH0045 R|171|0.0,100.0,100.0,99.0,99.0,98.0,99.0,100.0,100.0,100.0,99.0,,92.0,91.0,78.0,,,,,,,,,,,,,,,
IH0045 R|171|0.5,100.0,100.0,100.0,100.0,100.0,99.0,99.0,89.0,99.0,99.0,,99.0,99.0,99.0,,,,,,,,,,,,,,,
IH0045 R|172|0.0,40.0,100.0,30.0,11.0,11.0,25.0,29.0,27.0,30.0,25.0,,22.0,21.0,25.0,,,,,,,,,,,,,,,
IH0045 R|172|0.5,100.0,100.0,100.0,87.0,87.0,97.0,97.0,97.0,97.0,64.0,,43.0,100.0,71.0,,,,,,,,,,,,,,,
IH0045 R|172|0.9,100.0,71.0,100.0,100.0,78.0,100.0,,100.0,84.0,95.0,,100.0,100.0,100.0,,,,,,,,,,,,,,,
IH0045 R|173|0.0,100.0,100.0,92.0,73.0,73.0,76.0,91.0,,89.0,65.0,,30.0,28.0,30.0,,,,,,,,,,,,,,,
IH0045 R|173|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,99.0,99.0,,99.0,99.0,99.0,,,,,,,,,,,,,,,
IH0045 R|174|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.0,,100.0,92.0,82.0,,,,,,,,,,,,,,,
IH0045 R|174|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,,100.0,100.0,100.0,,,,,,,,,,,,,,,
IH0045 R|175|0.0,100.0,100.0,100.0,92.0,92.0,78.0,82.0,91.0,62.0,56.0,,52.0,45.0,40.0,,,,,,,,,,,,,,,
IH0045 R|175|0.5,99.0,100.0,100.0,100.0,96.0,62.0,62.0,62.0,50.0,62.0,,,,,,,,,,,,,,,,,,,
IH0045 R|175|0.7,62.0,47.0,39.0,39.0,39.0,39.0,47.0,53.0,53.0,36.0,,,,,,,,,,,,,,,,,,,
IH0045 R|176|0.0,100.0,89.0,89.0,89.0,89.0,89.0,89.0,100.0,89.0,100.0,,,,,,,,,,,,,,,,,,,
IH0045 R|176|0.5,91.0,78.0,62.0,62.0,62.0,62.0,69.0,43.0,52.0,100.0,,,,,,,,,,,,,,,,,,,
IH0045 R|177|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,48.0,,,,,,,,,,,,,,,,,,,
IH0045 R|177|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,92.0,,,,,,,,,,,,,,,,,,,
IH0045 R|178|0.0,92.0,80.0,72.0,71.0,72.0,52.0,59.0,34.0,48.0,32.0,,,,,,,,,,,,,,,,,,,
IH0045 R|178|0.5,100.0,100.0,100.0,100.0,95.0,100.0,95.0,71.0,90.0,99.0,,,,,,,,,,,,,,,,,,,
IH0045 R|178|0.7,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,
IH0045 R|179|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,
IH0045 R|179|0.5,100.0,89.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,
IH0045 R|17|0.0,100.0,100.0,100.0,78.0,81.0,86.0,82.0,80.0,61.0,87.0,65.0,75.0,70.0,77.0,73.0,75.0,85.0,75.0,100.0,71.0,76.0,92.0,100.0,100.0,100.0,100.0,100.0,51.0,66.0
IH0045 R|17|0.5,100.0,100.0,100.0,100.0,98.0,99.0,99.0,100.0,97.0,95.0,96.0,99.0,91.0,96.0,94.0,99.0,99.0,97.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,42.0,42.0
IH0045 R|180|0.0,72.0,69.0,48.0,52.0,52.0,56.0,62.0,56.0,40.0,40.0,,,,,,,,,,,,,,,,,,,
IH0045 R|18|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,95.0,99.0,99.0,100.0,97.0,98.0,100.0,100.0,100.0,100.0,99.0,100.0,99.0,100.0,100.0,97.0,43.0,44.0
IH0045 R|18|0.5,100.0,100.0,100.0,95.0,,90.0,53.0,56.0,56.0,76.0,64.0,100.0,100.0,50.0,100.0,100.0,95.0,78.0,92.0,90.0,83.0,80.0,100.0,100.0,91.0,98.0,82.0,53.0,36.0
IH0045 R|18|0.9,,95.0,78.0,100.0,,65.0,71.0,100.0,100.0,100.0,41.0,100.0,71.0,100.0,14.0,16.0,29.0,19.0,90.0,99.0,,,,,,,,,
IH0045 R|19|0.0,62.0,69.0,56.0,31.0,,100.0,100.0,100.0,100.0,100.0,45.0,51.0,57.0,89.0,100.0,100.0,91.0,45.0,100.0,100.0,78.0,100.0,100.0,,98.0,86.0,92.0,100.0,90.0
IH0045 R|19|0.5,48.0,89.0,46.0,14.0,,41.0,37.0,20.0,34.0,49.0,26.0,43.0,34.0,60.0,15.0,41.0,37.0,23.0,26.0,24.0,32.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
IH0045 R|20|0.0,100.0,78.0,56.0,47.0,52.0,2.0,38.0,55.0,43.0,74.0,44.0,45.0,82.0,64.0,59.0,70.0,80.0,34.0,43.0,47.0,59.0,100.0,99.0,89.0,91.0,85.0,100.0,100.0,100.0
IH0045 R|20|0.5,69.0,69.0,72.0,38.0,40.0,57.0,19.0,8.0,16.0,63.0,47.0,14.0,36.0,35.0,23.0,26.0,31.0,56.0,74.0,32.0,82.0,100.0,95.0,88.0,100.0,94.0,100.0,100.0,100.0
IH0045 R|212|0.9,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,84.0,100.0,100.0,,100.0,,,,,,,,,
IH0045 R|213|0.0,100.0,100.0,99.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,99.0,95.0,71.0,95.0,99.0,99.0,95.0,99.0,99.0,99.0,100.0,88.0,100.0,99.0,53.0,99.0,100.0,,
IH0045 R|213|0.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
IH0045 R|214|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,99.0,100.0,57.0,100.0,100.0,,
IH0045 R|214|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,91.0,100.0,57.0,100.0,100.0,,
IH0045 R|215|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,99.0,100.0,59.0,100.0,100.0,,
IH0045 R|215|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,100.0,100.0,61.0,100.0,100.0,,
IH0045 R|216|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,100.0,100.0,99.0,97.0,99.0,100.0,100.0,91.0,70.0,92.0,53.0,97.0,95.0,,
IH0045 R|216|0.5,100.0,100.0,90.0,99.0,90.0,95.0,90.0,90.0,95.0,95.0,90.0,90.0,65.0,83.0,80.0,75.0,71.0,11.0,9.0,44.0,17.0,38.0,37.0,24.0,43.0,23.0,23.0,,
IH0045 R|217|0.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,99.0,96.0,99.0,100.0,99.0,65.0,91.0,77.0,71.0,73.0,76.0,59.0,75.0,62.0,,
IH0045 R|217|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,99.0,99.0,99.0,100.0,93.0,77.0,100.0,86.0,92.0,100.0,75.0,55.0,69.0,63.0,,
IH0045 R|218|0.0,95.0,99.0,,100.0,95.0,99.0,90.0,95.0,99.0,95.0,95.0,99.0,71.0,95.0,95.0,90.0,84.0,95.0,73.0,90.0,84.0,61.0,50.0,100.0,72.0,99.0,100.0,,
IH0045 R|218|0.5,100.0,100.0,,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,99.0,78.0,99.0,100.0,99.0,100.0,100.0,93.0,100.0,97.0,90.0,95.0,91.0,58.0,94.0,94.0,,
IH0045 R|219|0.0,,,,,,,,,,,100.0,100.0,90.0,79.0,100.0,100.0,79.0,100.0,100.0,100.0,89.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0
IH0045 R|219|0.3,,,,,,,,,,,100.0,100.0,71.0,100.0,100.0,100.0,100.0,83.0,83.0,83.0,,,,,,,,,
IH0045 R|219|0.5,,,,,,,,,,,100.0,100.0,71.0,100.0,100.0,100.0,92.0,89.0,100.0,92.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0045 R|21|0.0,95.0,99.0,83.0,99.0,51.0,49.0,10.0,34.0,9.0,56.0,31.0,40.0,25.0,15.0,11.0,43.0,20.0,19.0,44.0,18.0,23.0,100.0,96.0,90.0,100.0,100.0,100.0,100.0,100.0
IH0045 R|21|0.5,96.0,100.0,98.0,99.0,64.0,93.0,37.0,56.0,71.0,68.0,70.0,73.0,69.0,46.0,55.0,47.0,56.0,22.0,63.0,55.0,68.0,100.0,98.0,100.0,91.0,71.0,86.0,84.0,92.0
IH0045 R|220|0.0,,,,,,,,,,,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,91.0,86.0,82.0,100.0,86.0,77.0,85.0,62.0
IH0045 R|220|0.4,,,,,,,,,,,100.0,100.0,84.0,99.0,95.0,95.0,95.0,99.0,100.0,99.0,,,,,,,,,
IH0045 R|220|0.6,,,,,,,,,,,100.0,100.0,95.0,100.0,100.0,100.0,100.0,62.0,70.0,100.0,,,,,,,,,
